"referencing_id","esquema_ref","entidade_ref","referenced_id","referenced_class_desc","servidor_ref","banco_ref"
"639497507","dbo","IV_CODPROCESSO","430624577","OBJECT_OR_COLUMN","",""
"639497507","dbo","IV_PROCRESULTADO","2030630277","OBJECT_OR_COLUMN","",""
"639497507","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"651305530","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"651305530","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"651969499","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"651969499","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"655497564","dbo","GE_TIPOLOGRADOURO","802101898","OBJECT_OR_COLUMN","",""
"660353567","dbo","GE_Empresa","1301579675","OBJECT_OR_COLUMN","",""
"660353567","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"660353567","dbo","GE_Usuario","914102297","OBJECT_OR_COLUMN","",""
"660353567","dbo","IVS_CARTEIRA","1755153298","OBJECT_OR_COLUMN","",""
"660353567","dbo","IVS_Depto","1787153412","OBJECT_OR_COLUMN","",""
"660353567","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"660965481","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"660965481","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"662449584","dbo","GE_PESSOA_ITA","1385928159","OBJECT_OR_COLUMN","",""
"662449584","dbo","GE_PESSOALINK","98099390","OBJECT_OR_COLUMN","",""
"662449584","dbo","IV_CLIENTEPROPR_ITA","1273927760","OBJECT_OR_COLUMN","",""
"662449584","dbo","MIG_GE_PESSOA","326448387","OBJECT_OR_COLUMN","",""
"662449584","dbo","PR_COL_MOVPROPR","614449413","OBJECT_OR_COLUMN","",""
"666641618","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"666641618","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"666641618","dbo","IV_Q_DEMO_EQUIP_JD","618641447","OBJECT_OR_COLUMN","",""
"666641618","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"667305587","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"667305587","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"667917501","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"667917501","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"667917501","dbo","IV_Q_VENDA_PERDIDA_IMPL","459916760","OBJECT_OR_COLUMN","",""
"667917501","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"671497621","dbo","GEL_CEP","1026102696","OBJECT_OR_COLUMN","",""
"673489528","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"673489528","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"673489528","dbo","IV_Q_ACOMPANHAMENTO_VENDA","2019538278","OBJECT_OR_COLUMN","",""
"673489528","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"674153497","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"674153497","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"674153497","dbo","IV_Q_AVALIA_COLHEIT_USADA","626153326","OBJECT_OR_COLUMN","",""
"674153497","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"678449641","dbo","GE_PESSOALINK","98099390","OBJECT_OR_COLUMN","",""
"682537565","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"682537565","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"682537565","dbo","IV_Q_DOC_ANALISE_CREDITO","634537394","OBJECT_OR_COLUMN","",""
"682537565","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"683305644","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"683305644","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"687497678","dbo","GEL_CEP","1026102696","OBJECT_OR_COLUMN","",""
"687497678","dbo","GEL_CIDADE","1122103038","OBJECT_OR_COLUMN","",""
"688161647","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"688161647","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"694345588","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"694345588","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"694345588","dbo","IV_Q_APRESENTACAO_JDE","1312059760","OBJECT_OR_COLUMN","",""
"694345588","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"699305701","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"699305701","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"701401718","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"701401718","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"701401718","dbo","IV_Q_FORA_SERVICO_PMP","653401547","OBJECT_OR_COLUMN","",""
"701401718","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"702065687","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"702065687","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"703497735","dbo","GEL_CEP","1026102696","OBJECT_OR_COLUMN","",""
"703497735","dbo","GEL_CEPORIG","1090102924","OBJECT_OR_COLUMN","",""
"704161704","dbo","f_s_dado","1376059988","OBJECT_OR_COLUMN","",""
"704161704","dbo","f_s_dado_N","901630305","OBJECT_OR_COLUMN","",""
"704161704","dbo","GE_EMPRESA","1301579675","OBJECT_OR_COLUMN","",""
"704161704","dbo","gep_import","1319011780","OBJECT_OR_COLUMN","",""
"704161704","dbo","IV_Agenda","1746105261","OBJECT_OR_COLUMN","",""
"704161704","dbo","IV_GlobalPar","974626515","OBJECT_OR_COLUMN","",""
"704161704","dbo","IV_ProcLink","1806629479","OBJECT_OR_COLUMN","",""
"704161704","dbo","IV_Propriedade","219147826","OBJECT_OR_COLUMN","",""
"713209741","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"713209741","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"713209741","dbo","IV_Q_AFERICAO_MAQ_3_CONT","665209570","OBJECT_OR_COLUMN","",""
"713209741","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"719497792","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"719497792","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"722869692","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"722869692","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"722869692","dbo","IV_Q_APRESENTACAO","674869521","OBJECT_OR_COLUMN","",""
"722869692","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"726449812","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"726449812","dbo","GE_PESSOA_ITA","1385928159","OBJECT_OR_COLUMN","",""
"726449812","dbo","GE_PESSOAFONE","1992446222","OBJECT_OR_COLUMN","",""
"726449812","dbo","GE_PESSOAFONE_ITA","1305927874","OBJECT_OR_COLUMN","",""
"726449812","dbo","ge_sequencia","738101670","OBJECT_OR_COLUMN","",""
"726449812","dbo","MIG_GE_PESSOA","326448387","OBJECT_OR_COLUMN","",""
"731305815","dbo","IV_GlobalPar","974626515","OBJECT_OR_COLUMN","",""
"738153725","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"738153725","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"738153725","dbo","IV_Q_AVAL_COLH_CANA_USADA","690153554","OBJECT_OR_COLUMN","",""
"738153725","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"742345759","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"742345759","dbo","IV_PROCST","2062630391","OBJECT_OR_COLUMN","",""
"742345759","dbo","IV_PROCSTATMONIT","2094630505","OBJECT_OR_COLUMN","",""
"748021896","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"748021896","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"748021896","dbo","IV_Q_RECEBIMENTO_A_PRAZO","700021725","OBJECT_OR_COLUMN","",""
"748021896","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"751497906","dbo","GE_MEMBRO","1669580986","OBJECT_OR_COLUMN","",""
"751497906","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"751497906","dbo","IV_OPERADOR","1294627655","OBJECT_OR_COLUMN","",""
"761925936","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"761925936","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"763305929","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"763305929","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"766117970","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"767497963","dbo","GE_MEMBRO","1669580986","OBJECT_OR_COLUMN","",""
"767497963","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"767497963","dbo","IV_OPERADOR","1294627655","OBJECT_OR_COLUMN","",""
"774345873","dbo","IV_PROCSTATMONIT","2094630505","OBJECT_OR_COLUMN","",""
"779201876","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"779201876","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"779201876","dbo","IV_Q_CHEGADA_IMPLEMENTO","731201705","OBJECT_OR_COLUMN","",""
"779201876","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"783498020","dbo","GE_OBJDINAMICO","1797581442","OBJECT_OR_COLUMN","",""
"785541982","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"785541982","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"785541982","dbo","IV_Q_LOCACAO_COMISSAO","737541811","OBJECT_OR_COLUMN","",""
"785541982","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"789734016","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"789734016","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"789734016","dbo","IV_Q_PREMIO_DEMO","741733845","OBJECT_OR_COLUMN","",""
"789734016","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"795306043","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"795306043","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"798118084","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"799498077","dbo","GE_MEMBRO","1669580986","OBJECT_OR_COLUMN","",""
"799498077","dbo","GE_MODULOPERM","1765581328","OBJECT_OR_COLUMN","",""
"799498077","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"801489984","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"801489984","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"808546114","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"808546114","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"808546114","dbo","IV_Q_VP_COLHEITADEIRA","760545943","OBJECT_OR_COLUMN","",""
"808546114","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"815498134","dbo","GE_MEMBRO","1669580986","OBJECT_OR_COLUMN","",""
"815498134","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"815498134","dbo","GE_USUARIOPERM","978102525","OBJECT_OR_COLUMN","",""
"817542096","dbo","EXT_Titulo","815446079","OBJECT_OR_COLUMN","",""
"821018106","dbo","EXT_TITULO","815446079","OBJECT_OR_COLUMN","",""
"829402174","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"829402174","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"829402174","dbo","IV_Q_GAR_DATA_SERVICO","781402003","OBJECT_OR_COLUMN","",""
"829402174","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"830118198","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"831498191","dbo","GE_POLSEGPERM","1632060900","OBJECT_OR_COLUMN","",""
"831498191","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"832878184","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"832878184","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"832878184","dbo","IV_Q_VENDA_PERDIDA_JDE","1248059532","OBJECT_OR_COLUMN","",""
"832878184","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"834258177","dbo","EXT_NFS","463444825","OBJECT_OR_COLUMN","",""
"834258177","dbo","EXT_Veic","911446421","OBJECT_OR_COLUMN","",""
"834258177","dbo","EXT_VeicFam","343776382","OBJECT_OR_COLUMN","",""
"834258177","dbo","EXT_VeicMarca","407776610","OBJECT_OR_COLUMN","",""
"834258177","dbo","EXT_VeicModelo","1135447219","OBJECT_OR_COLUMN","",""
"834258177","dbo","f_s_campo","1392060045","OBJECT_OR_COLUMN","",""
"834258177","dbo","f_s_dado","1376059988","OBJECT_OR_COLUMN","",""
"834258177","dbo","GE_PARAMLISTA","1893581784","OBJECT_OR_COLUMN","",""
"834258177","dbo","gep_import","1319011780","OBJECT_OR_COLUMN","",""
"834258177","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"841210197","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"841210197","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"841210197","dbo","IV_Q_AFERICAO_MAQ_1_CONT","793210026","OBJECT_OR_COLUMN","",""
"841210197","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"844022238","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"848878241","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"848878241","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"848878241","dbo","IV_Q_COMPETIDORES_NA_NEGO","1955538050","OBJECT_OR_COLUMN","",""
"848878241","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"852966165","dbo","EXT_NFS","463444825","OBJECT_OR_COLUMN","",""
"852966165","dbo","EXT_NFSITEM","527445053","OBJECT_OR_COLUMN","",""
"852966165","dbo","fva_UnFormatCGCCPF","1273107626","OBJECT_OR_COLUMN","",""
"864162274","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"864162274","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"864162274","dbo","IV_Q_SERVICO_EXTERNOS_JD","816162103","OBJECT_OR_COLUMN","",""
"864162274","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"864878298","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"864878298","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"864878298","dbo","IV_Q_DEMO_TRATOR","610869293","OBJECT_OR_COLUMN","",""
"864878298","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"868966222","dbo","EXT_OS","591445281","OBJECT_OR_COLUMN","",""
"868966222","dbo","EXT_OSITEM","1685737208","OBJECT_OR_COLUMN","",""
"868966222","dbo","fva_UnFormatCGCCPF","1273107626","OBJECT_OR_COLUMN","",""
"869630191","dbo","f_s_dado","1376059988","OBJECT_OR_COLUMN","",""
"869630191","dbo","f_s_dado_N","901630305","OBJECT_OR_COLUMN","",""
"869630191","dbo","gep_import","1319011780","OBJECT_OR_COLUMN","",""
"869630191","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"869630191","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"869630191","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"869630191","dbo","IV_Q$ACOMPANH_VENDA_JDE","98255555","OBJECT_OR_COLUMN","",""
"878118369","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"913490383","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"913490383","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"914870376","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"914870376","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"914870376","dbo","IV_Q_PREVISAO_RECEBIMENTO","866870205","OBJECT_OR_COLUMN","",""
"914870376","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"929490440","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"929490440","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"929490440","dbo","IV_PROCPERSP","1838629593","OBJECT_OR_COLUMN","",""
"929490440","dbo","IV_PROCSTATMONIT","2094630505","OBJECT_OR_COLUMN","",""
"933734529","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"935830546","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"935830546","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"935830546","dbo","IV_Q_EVENTOS_AFERICAO","1795641590","OBJECT_OR_COLUMN","",""
"935830546","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"960058506","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"960058506","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"962974657","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"962974657","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"962974657","dbo","IV_Q_VENDA_DSI","914974486","OBJECT_OR_COLUMN","",""
"962974657","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"967830660","dbo","IV_Acao","1458104235","OBJECT_OR_COLUMN","",""
"967830660","dbo","IV_CLASSERES","78623323","OBJECT_OR_COLUMN","",""
"967830660","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"967830660","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"967830660","dbo","IV_RESCLASSE","475148738","OBJECT_OR_COLUMN","",""
"967830660","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"967830660","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"977594721","dbo","GE_Contato","1109578991","OBJECT_OR_COLUMN","",""
"977594721","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"983830717","dbo","GE_Empresa","1301579675","OBJECT_OR_COLUMN","",""
"983830717","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"983830717","dbo","GE_Usuario","914102297","OBJECT_OR_COLUMN","",""
"983830717","dbo","IVS_CARTEIRA","1755153298","OBJECT_OR_COLUMN","",""
"983830717","dbo","IVS_Depto","1787153412","OBJECT_OR_COLUMN","",""
"983830717","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"986642758","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"986642758","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"986642758","dbo","IV_Q_DEMONSTRACAO_JD","820354137","OBJECT_OR_COLUMN","",""
"986642758","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"992878754","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"992878754","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"992878754","dbo","IV_Q_RECEBIMENTO_COMISSAO","944878583","OBJECT_OR_COLUMN","",""
"992878754","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"993490668","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"993490668","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"993490668","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"993490668","dbo","IV_PROCPERSP","1838629593","OBJECT_OR_COLUMN","",""
"993490668","dbo","IV_PROCSTATMONIT","2094630505","OBJECT_OR_COLUMN","",""
"994258747","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"994258747","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"994258747","dbo","IV_Q_ANALISE_DE_CREDITO","","OBJECT_OR_COLUMN","",""
"994258747","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1006118825","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1013630704","dbo","IV_CLIENTEATRIB","110623437","OBJECT_OR_COLUMN","",""
"1017158769","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"1017158769","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"1019202731","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1019202731","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1019202731","dbo","IV_Q_RECEB_FINAN_IMPLEM","971202560","OBJECT_OR_COLUMN","",""
"1019202731","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1022066827","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1022066827","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1022066827","dbo","IV_Q_ACOMP_VENDA_MANITOU","1208495484","OBJECT_OR_COLUMN","",""
"1022066827","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1023498875","dbo","EXT_TITULO","815446079","OBJECT_OR_COLUMN","",""
"1023498875","dbo","GE_EMPRESA","1301579675","OBJECT_OR_COLUMN","",""
"1029630761","dbo","IV_CLIENTEATRIB","110623437","OBJECT_OR_COLUMN","",""
"1033210881","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1033210881","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1033210881","dbo","IV_Q_AFERICAO_MAQ_1_WEB","985210710","OBJECT_OR_COLUMN","",""
"1033210881","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1035202788","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1054066941","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1054066941","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1054066941","dbo","IV_Q_ACOMP_VENDA_USADO","421016681","OBJECT_OR_COLUMN","",""
"1054066941","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1064494971","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1064494971","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1064494971","dbo","IV_Q_ACOMP_VENDA_DIRETA","1588968787","OBJECT_OR_COLUMN","",""
"1064494971","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1064547026","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1064547026","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1064547026","dbo","IV_Q_VP_PLANTADEIRA","1016546855","OBJECT_OR_COLUMN","",""
"1064547026","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1085403086","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1085403086","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1085403086","dbo","IV_Q_OS_CORTESIA","1037402915","OBJECT_OR_COLUMN","",""
"1085403086","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1087499103","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1090975113","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1090975113","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1090975113","dbo","IV_Q_TICKET_DSI","1042974942","OBJECT_OR_COLUMN","",""
"1090975113","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1103499160","dbo","fva_DateTimeFromParts","1071499046","OBJECT_OR_COLUMN","",""
"1103499160","dbo","fva_StrMaskLGPD","127495683","OBJECT_OR_COLUMN","",""
"1103499160","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1111115149","dbo","GE_Empresa","1301579675","OBJECT_OR_COLUMN","",""
"1111115149","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"1111115149","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"1111115149","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"1111115149","dbo","IV_Resultado","603149194","OBJECT_OR_COLUMN","",""
"1119499217","dbo","GE_CONTATO","1109578991","OBJECT_OR_COLUMN","",""
"1120879210","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1120879210","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1120879210","dbo","IV_Q_VENDA_CONSORCIO","1072879039","OBJECT_OR_COLUMN","",""
"1120879210","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1122975227","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"1135499274","dbo","fva_DateTimeFromParts","1071499046","OBJECT_OR_COLUMN","",""
"1135499274","dbo","fva_StrMaskLGPD","127495683","OBJECT_OR_COLUMN","",""
"1135499274","dbo","GE_CONTATO","1109578991","OBJECT_OR_COLUMN","",""
"1141019246","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1141019246","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1141019246","dbo","IV_Q_COMISSAO_LOCACAO","","OBJECT_OR_COLUMN","",""
"1141019246","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1141071301","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1141071301","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"1141071301","dbo","IV_Q_COTA_CONSORCIO","1093071130","OBJECT_OR_COLUMN","",""
"1141071301","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"1145159225","dbo","GE_CIDADE","1799781569","OBJECT_OR_COLUMN","",""
"1145159225","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1146539218","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"1146539218","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
