"fk_id","fk_nome","parent_object_id","tabela_origem","tabela_ref","acao_exclusao","acao_atualizacao","is_disabled","is_not_trusted"
"21015256","FK__IV_Q_COMI__SEQQU__0140AAD8","2136498790","IV_Q_COMISSAO_AMS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"21627170","FK__IV_Q_RECE__SEQQU__014A0122","2137110704","IV_Q_RECEBIMENTO_FINANC","IV_Questionario","CASCADE","NO_ACTION","False","False"
"25155235","FK__IVM_ProcM__SeqMa__017FD6A3","1659152956","IVM_ProcMatItem","IVM_Material","NO_ACTION","NO_ACTION","False","False"
"26587283","FK__EXT_NFS__IdNFSOp__0195B093","463444825","EXT_NFS","EXT_NFSOper","NO_ACTION","NO_ACTION","False","False"
"32055200","FK__IV_Q_CADA__SEQQU__01E91FA0","55086","IV_Q_CADASTROS_LISTAS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"39059275","FK__GE_Modulo__SeqUs__0253FF4B","1765581328","GE_ModuloPerm","GE_Usuario","CASCADE","NO_ACTION","False","False"
"42587340","FK__EXT_NFS__IdVende__0289D4CC","463444825","EXT_NFS","EXT_Vendedor","NO_ACTION","NO_ACTION","False","False"
"44019388","FK__IV_Q_REVI__SEQQU__029FAEBC","12019274","IV_Q_REVISAO_1500H","IV_Questionario","CASCADE","NO_ACTION","False","False"
"951062524","FK__GEP_ParRe__Desti__38B00FFC","1122155093","GEP_ParRecEnvia","GEP_ParEnvia","CASCADE","NO_ACTION","False","False"
"958014544","FK__JDE_EQUIP__categ__391A2450","766013860","JDE_EQUIPAMENTS","JDE_CATEGORY","NO_ACTION","NO_ACTION","False","False"
"963586571","FK__IVF_Plano__SeqTa__396F2A0B","1275151588","IVF_PlanoIndic","IVF_Tabela","NO_ACTION","NO_ACTION","False","False"
"967062581","FK__IV_Acao__SeqForm__39A43435","1458104235","IV_Acao","IV_Formulario","CASCADE","NO_ACTION","False","False"
"974014601","FK__JDE_EQUIP__subCa__3A0E4889","766013860","JDE_EQUIPAMENTS","JDE_SUB_CATEGORY","NO_ACTION","NO_ACTION","False","False"
"976110618","FK__GE_ModuloPerm__3A2E441A","1765581328","GE_ModuloPerm","GE_Modulo","NO_ACTION","NO_ACTION","False","False"
"976878697","FK__IV_Q_RECE__SEQQU__3A39FC69","944878583","IV_Q_RECEBIMENTO_COMISSAO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"979586628","FK__IVF_Propo__SeqPl__3A634E44","1339151816","IVF_Proposta","IVF_Plano","NO_ACTION","NO_ACTION","False","False"
"983062638","FK__IV_AcaoAt__SeqUs__3A98586E","1490104349","IV_AcaoAtendente","IV_Operador","CASCADE","NO_ACTION","False","False"
"986538648","FK__IV_Q_PECA__SEQQU__3ACD6298","954538534","IV_Q_PECAS_AFERICAO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"988634665","FK__IV_ProcDa__SeqDe__3AED5E29","1646628909","IV_ProcDado","IVS_Depto","NO_ACTION","NO_ACTION","False","False"
"990014658","FK__JDE_QUOTE__deere__3B026CC2","830014088","JDE_QUOTE","JDE_SALES_PERSON","NO_ACTION","NO_ACTION","False","False"
"992110675","FK__GE_Modulo__NroEm__3B226853","1765581328","GE_ModuloPerm","GE_Empresa","NO_ACTION","NO_ACTION","False","False"
"992162730","FK__IV_PUSH__SEQHIST__3B2333AA","960162616","IV_PUSH","IV_Historico","NO_ACTION","NO_ACTION","False","False"
"995586685","FK__IVF_Propo__SeqFi__3B57727D","1339151816","IVF_Proposta","IVF_Financeira","NO_ACTION","NO_ACTION","False","False"
"999062695","FK__IV_AcaoAte__Acao__3B8C7CA7","1490104349","IV_AcaoAtendente","IV_Acao","CASCADE","NO_ACTION","False","False"
"835586115","FK__IVF_Agreg__Proce__31CE0843","1115151018","IVF_Agregado","IV_FichaNegVeic","NO_ACTION","NO_ACTION","False","False"
"848162217","FK__IV_Q_SERV__SEQQU__328DEDA9","816162103","IV_Q_SERVICO_EXTERNOS_JD","IV_Questionario","CASCADE","NO_ACTION","False","False"
"851586172","FK__IVF_Agreg__SeqAg__32C22C7C","1147151132","IVF_AgregCC","IVF_Agregado","NO_ACTION","NO_ACTION","False","False"
"852354251","FK__IV_Q_DEMO__SEQQU__32CDE4CB","820354137","IV_Q_DEMONSTRACAO_JD","IV_Questionario","CASCADE","NO_ACTION","False","False"
"855062182","FK__GEL_CEP__SeqCida__32F736A6","1026102696","GEL_CEP","GEL_Cidade","NO_ACTION","NO_ACTION","False","False"
"867586229","FK__IVF_Finan__SeqPe__33B650B5","1179151246","IVF_Financeira","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"871062239","FK__GEL_CEP__Cep__33EB5ADF","1026102696","GEL_CEP","GEL_CepOrig","NO_ACTION","NO_ACTION","False","False"
"876634266","FK__IV_PcteAtrFx__3440609A","1390627997","IV_PcteAtrFx","GE_AtributoFixo","CASCADE","NO_ACTION","False","False"
"880110276","FK__GE_FcadRC__SeqPe__34756AC4","1461580245","GE_FcadRCom","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"881594379","FK__IV_Q_PEDI__SEQQU__348C100B","849594265","IV_Q_PEDIDO_SAM","IV_Questionario","CASCADE","NO_ACTION","False","False"
"883586286","FK__IVF_Finan__SeqFi__34AA74EE","1211151360","IVF_FinancEmpr","IVF_Financeira","CASCADE","NO_ACTION","False","False"
"887062296","FK__GEL_CepAler__Cep__34DF7F18","1058102810","GEL_CepAlerta","GEL_CEP","CASCADE","NO_ACTION","False","False"
"231059959","FK__GE_Pessoa__Desti__0DC5B1F7","994154637","GE_PessoaDestino","GEP_ParEnvia","CASCADE","NO_ACTION","False","False"
"240876075","FK__IV_Q_INTE__SEQQU__0E5B7A2B","208875961","IV_Q_INTERESSE_FUTURO_PRO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"243584006","FK__IV_ProcSt__CodPr__0E84CC06","2062630391","IV_ProcSt","IV_CodProcesso","CASCADE","NO_ACTION","False","False"
"249924112","FK__IV_Q_OS_R__SEQQU__0EE58A10","217923998","IV_Q_OS_REVISAO_ENTREGA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"260964056","FK__GEP_JOBFI__SeqJo__0F8DFED8","553821085","GEP_JOBFILA","GEP_JOBAGD","CASCADE","NO_ACTION","False","False"
"270064148","FK__EXT_EMAIL__SEQPE__1018DA14","110063578","EXT_EMAIL","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"282588195","FK__EXT_Pedid__SeqPe__10D7F423","687445623","EXT_Pedido","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"286012150","FK__GE_CONSHS__SEQCO__110C32F6","62011352","GE_CONSHST","GE_CONSSQL","CASCADE","NO_ACTION","False","False"
"291584177","FK__IV_ProjEq__SeqUs__116138B1","123147484","IV_ProjEquipe","GE_Usuario","CASCADE","NO_ACTION","False","False"
"743061783","FK__GE_TabReg__Tabel__2C4A3917","1929825987","GE_TabRegra","GE_Tab","CASCADE","NO_ACTION","False","False"
"748633810","FK__IV_Global__SeqGl__2C9F3ED2","974626515","IV_GlobalPar","IV_GlobalParCtrl","NO_ACTION","NO_ACTION","False","False"
"755585830","FK__IV_TxtPad__SeqTx__2D095326","1019150676","IV_TxtPadraoUso","IV_TxtPadrao","CASCADE","NO_ACTION","False","False"
"755637885","FK__IV_OPTEMA__SEQCO__2D0A1E7D","1784497536","IV_OPTEMAIL","IV_TIPOCONTEUDO","CASCADE","NO_ACTION","False","False"
"763201819","FK__IV_Q_CHEG__SEQQU__2D7D891B","731201705","IV_Q_CHEGADA_IMPLEMENTO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"768109877","FK__GE_Consul__Seqco__2DC86D35","1077578877","GE_ConsultaVar","GE_Consulta","CASCADE","NO_ACTION","False","False"
"769541925","FK__IV_Q_LOCA__SEQQU__2DDE4725","737541811","IV_Q_LOCACAO_COMISSAO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"770869863","FK__IV_Q_VEND__SEQQU__2DF28A67","738869749","IV_Q_VENDA_PERDIDA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"771585887","FK__IVF_Acord__Prazo__2DFD775F","1083150904","IVF_Acordo","IVF_Prazo","NO_ACTION","NO_ACTION","False","False"
"771637942","FK__IV_OPTFON__SEQCO__2DFE42B6","1816497650","IV_OPTFONE","IV_TIPOCONTEUDO","CASCADE","NO_ACTION","False","False"
"773733959","FK__IV_Q_PREM__SEQQU__2E1E3E47","741733845","IV_Q_PREMIO_DEMO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"775061897","FK__GE_UsrPar__SeqUs__2E328189","882102183","GE_UsrParam","GE_Usuario","CASCADE","NO_ACTION","False","False"
"786205951","FK__EXT_NFSOp__IdNFS__2EDC8CFF","1893685894","EXT_NFSOperEmp","EXT_NFSOper","CASCADE","NO_ACTION","False","False"
"787585944","FK__IVF_Acord__SeqTa__2EF19B98","1083150904","IVF_Acordo","IVF_Tabela","CASCADE","NO_ACTION","False","False"
"510012948","FK__GE_Pessoa__SeqRe__1E662E14","1957582012","GE_Pessoa","GE_Regiao","NO_ACTION","NO_ACTION","False","False"
"512161020","FK__IV_Q_PROS__SEQQU__1E86F4FC","480160906","IV_Q_PROSPECCAO_SERV__JD","IV_Questionario","CASCADE","NO_ACTION","False","False"
"515584975","FK__IV_ResEvt__Resul__1EBB33CF","507148852","IV_ResEvtOut","IV_Resultado","CASCADE","NO_ACTION","False","False"
"515637030","FK__IV_URADIS__SEQUR__1EBBFF26","403636631","IV_URADISPARO","GE_URACENARIO","NO_ACTION","NO_ACTION","False","False"
"520440978","FK__IV_Q_INCE__SEQQU__1F054C92","488440864","IV_Q_INCENTIVO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"531585032","FK__IV_ResMsg__SeqTx__1FAF5808","539148966","IV_ResMsgPapel","IV_TxtPadrao","NO_ACTION","NO_ACTION","False","False"
"531637087","FK__IV_URAREL__SEQUR__1FB0235F","435636745","IV_URARELATORIO","IV_URADISPARO","CASCADE","NO_ACTION","False","False"
"535061042","FK__GE_PolSeg__SeqPo__1FE46232","386100416","GE_PolSegAces","GE_PolSeg","CASCADE","NO_ACTION","False","False"
"538589107","FK__EXT_VeicA__IdVei__201A37B3","1007446763","EXT_VeicAvalia","EXT_Veic","NO_ACTION","NO_ACTION","False","False"
"145487647","FK__IV_Q_QUAL__SEQQU__08ABF71F","113487533","IV_Q_QUALIDADE_PECAS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"147583664","FK__IV_ProcRe__SeqTp__08CBF2B0","1998630163","IV_ProcRelacao","IV_ProcTpRel","CASCADE","NO_ACTION","False","False"
"147635719","FK__IV_AGENDA__SEQAG__08CCBE07","51635377","IV_AGENDACMPL","IV_Agenda","CASCADE","NO_ACTION","False","False"
"151059674","FK__GE_Pessoa__SeqRe__0900FCDA","1957582012","GE_Pessoa","GE_Regiao","NO_ACTION","NO_ACTION","False","False"
"153155691","FK__IVS_Depto__SeqUs__0920F86B","1787153412","IVS_Depto","GE_Usuario","NO_ACTION","NO_ACTION","False","False"
"156631701","FK__IV_Atende__SeqPe__09560295","1874105717","IV_Atendente","IV_SegPerfil","NO_ACTION","NO_ACTION","False","False"
"156683756","FK__IV_Q_COMI__SEQQU__0956CDEC","124683642","IV_Q_COMISSAO_CONTACHAVE","IV_Questionario","CASCADE","NO_ACTION","False","False"
"163583721","FK__IV_ProcRe__Proce__09C016E9","1998630163","IV_ProcRelacao","IV_Processo","CASCADE","NO_ACTION","False","False"
"1783065488","FK__IV_Conhec__SeqCo__6A476B90","526624919","IV_ConhecLeitura","IV_Conhecimento","CASCADE","NO_ACTION","False","False"
"1788637515","FK__IVF_Agregado__6A9C714B","1115151018","IVF_Agregado","IVF_TpAgrPessoa","NO_ACTION","NO_ACTION","False","False"
"1791449556","FK__EXT_Veic__IdVeic__6AC759D4","911446421","EXT_Veic","EXT_VeicModelo","NO_ACTION","NO_ACTION","False","False"
"1792881604","FK__IV_Q_CHAS__SEQQU__6ADD33C4","1760881490","IV_Q_CHASSI_EQUIPAMENTO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1796305559","FK__EXT_VeicF__SeqPr__6B117297","343776382","EXT_VeicFam","IV_Propriedade","NO_ACTION","NO_ACTION","False","False"
"1799065545","FK__IV_Distri__SeqUs__6B3B8FC9","622625261","IV_Distribui","GE_Usuario","CASCADE","NO_ACTION","False","False"
"1804637572","FK__IVF_Agreg__Proce__6B909584","1115151018","IVF_Agregado","IV_FichaNegVeic","NO_ACTION","NO_ACTION","False","False"
"1807449613","FK__EXT_Veic__SeqPes__6BBB7E0D","911446421","EXT_Veic","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"1807501668","FK__IV_Q_REVI__SEQQU__6BBC4964","1775501554","IV_Q_REVISAO_450_600H","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1808165637","FK__GE_PESSOA__SEQPE__6BC66B05","1712165295","GE_PESSOAREDESOCIAL","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"642869407","FK__IV_Q_DEMO__SEQQU__2651689F","610869293","IV_Q_DEMO_TRATOR","IV_Questionario","CASCADE","NO_ACTION","False","False"
"643585431","FK__IV_ResultadoReq__265C5597","699149536","IV_ResultadoReq","IV_ProcAcao","CASCADE","NO_ACTION","False","False"
"647061441","FK__GE_QVCons__SeqCo__26915FC1","578101100","GE_QVConsCol","GE_QVCons","CASCADE","NO_ACTION","False","False"
"650641561","FK__IV_Q_DEMO__SEQQU__26C80099","618641447","IV_Q_DEMO_EQUIP_JD","IV_Questionario","CASCADE","NO_ACTION","False","False"
"658153440","FK__IV_Q_AVAL__SEQQU__273A9FE0","626153326","IV_Q_AVALIA_COLHEIT_USADA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"661069591","FK__IV_Q_VEND__SEQQU__27671F17","629069477","IV_Q_VENDA_SEMINOVO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"663061498","FK__GE_QVCons__SeqCo__278583FA","610101214","GE_QVConsHst","GE_QVCons","CASCADE","NO_ACTION","False","False"
"666537508","FK__IV_Q_DOC___SEQQU__27BA8E24","634537394","IV_Q_DOC_ANALISE_CREDITO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1059586913","FK__IVF_Propo__SeqPr__3F280361","1538156575","IVF_PropostaResult","IVF_Proposta","CASCADE","NO_ACTION","False","False"
"1063062923","FK__IV_AcaoMo__SeqUs__3F5D0D8B","1586104691","IV_AcaoMon","GE_Usuario","NO_ACTION","NO_ACTION","False","False"
"1066590988","FK__EXT_EMAIL__SEQPE__3F92E30C","110063578","EXT_EMAIL","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"1068634950","FK__IV_ProcPe__CodPr__3FB21346","1838629593","IV_ProcPersp","IV_CodProcesso","NO_ACTION","NO_ACTION","False","False"
"1069403029","FK__IV_Q_OS_C__SEQQU__3FBDCB95","1037402915","IV_Q_OS_CORTESIA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1074975056","FK__IV_Q_TICK__SEQQU__4012D150","1042974942","IV_Q_TICKET_DSI","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1075586970","FK__IVF_Tabel__SeqFi__401C279A","1403152044","IVF_Tabela","IVF_Financeira","NO_ACTION","NO_ACTION","False","False"
"1079062980","FK__IV_AcaoMon__Acao__405131C4","1586104691","IV_AcaoMon","IV_Acao","CASCADE","NO_ACTION","False","False"
"1086015000","FK__Gep_UsrPa__SeqUs__40BB4618","1054014886","Gep_UsrPabx","GE_Usuario","CASCADE","NO_ACTION","False","False"
"1088111017","FK__GE_Pessoa__40DB41A9","1957582012","GE_Pessoa","GE_Bairro","NO_ACTION","NO_ACTION","False","False"
"1091587027","FK__IVF_Tabel__SeqTa__41104BD3","1435152158","IVF_TabelaFiltro","IVF_Tabela","CASCADE","NO_ACTION","False","False"
"672877614","FK__IV_Q_VEND__SEQQU__281B4C2E","640877500","IV_Q_VENDA_PERDIDA_MAQIMP","IV_Questionario","CASCADE","NO_ACTION","False","False"
"675585545","FK__IV_Result__Resul__28449E09","731149650","IV_ResultadoWeb","IV_Resultado","CASCADE","NO_ACTION","False","False"
"679061555","FK__GE_QVCons__SeqCo__2879A833","642101328","GE_QVConsVar","GE_QVCons","CASCADE","NO_ACTION","False","False"
"682589620","FK__EXT_VeicM__IdVei__28AF7DB4","1135447219","EXT_VeicModelo","EXT_VeicFam","NO_ACTION","NO_ACTION","False","False"
"684633582","FK__IV_eMail__SeqHis__28CEADEE","750625717","IV_eMail","IV_Historico","NO_ACTION","NO_ACTION","False","False"
"685401661","FK__IV_Q_FORA__SEQQU__28DA663D","653401547","IV_Q_FORA_SERVICO_PMP","IV_Questionario","CASCADE","NO_ACTION","False","False"
"688109592","FK__GE_CIdade__SeqCi__2903B818","981578535","GE_CIdadePref","GE_Cidade_CRM","CASCADE","NO_ACTION","False","False"
"691585602","FK__IV_ResVin__Resul__2938C242","763149764","IV_ResVinc","IV_Resultado","CASCADE","NO_ACTION","False","False"
"691637657","FK__IV_AGDPLA__SEQAG__29398D99","659637543","IV_AGDPLANACAO","IV_AGDPLANTRG","CASCADE","NO_ACTION","False","False"
"1093735099","FK__GEP_EMAIL__SEQEM__413112BB","1061734985","GEP_EMAILSENDREL","GEP_EMailSend","CASCADE","NO_ACTION","False","False"
"1095063037","FK__IV_AcaoRem__Acao__414555FD","1618104805","IV_AcaoRem","IV_Acao","CASCADE","NO_ACTION","False","False"
"1096443030","FK__IV_AgdLin__SeqAg__415A6496","1080442973","IV_AgdLink","IV_Agenda","CASCADE","NO_ACTION","False","False"
"1098643157","FK__IV_Q_PROD__SEQQU__417BF6D5","1066643043","IV_Q_PRODUTO_RD","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1104879153","FK__IV_Q_VEND__SEQQU__41DB1E31","1072879039","IV_Q_VENDA_CONSORCIO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1107587084","FK__IVF_TabEm__SeqTa__4204700C","1467152272","IVF_TabEmpr","IVF_Tabela","CASCADE","NO_ACTION","False","False"
"1107639139","FK__IV_ResMsg__SEQCO__42053B63","539148966","IV_ResMsgPapel","GE_ParamLista","NO_ACTION","NO_ACTION","False","False"
"1109735156","FK__GEP_EMAIL__SEQCO__422536F4","1061734985","GEP_EMAILSENDREL","GE_CONSSQL","CASCADE","NO_ACTION","False","False"
"1111063094","FK__IV_AcaoRe__Resul__42397A36","1618104805","IV_AcaoRem","IV_Resultado","CASCADE","NO_ACTION","False","False"
"1119395107","FK__IV_Q_ACOM__SEQQU__42B89D23","1087394993","IV_Q_ACOMPANHA_COMPRA_IMP","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1120111131","FK__GE_Pessoa__SeqRe__42C38A1B","1957582012","GE_Pessoa","GE_Regiao","NO_ACTION","NO_ACTION","False","False"
"1123587141","FK__IVF_TpAgr__SeqTp__42F89445","1531152500","IVF_TpAgrPessoa","IVF_TipoAgregado","NO_ACTION","NO_ACTION","False","False"
"1125071244","FK__IV_Q_COTA__SEQQU__430F398C","1093071130","IV_Q_COTA_CONSORCIO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1688445139","FK__IV_CartLo__SeqCa__64A3A0D3","1192443372","IV_CartLoteCartao","IV_CartLoteImp","CASCADE","NO_ACTION","False","False"
"1695449214","FK__EXT_Pedid__IdPed__650E807E","719445737","EXT_PedidoItem","EXT_Pedido","NO_ACTION","NO_ACTION","False","False"
"1703065203","FK__IV_CodPrc__CodPr__6582B673","366624349","IV_CodPrcEmpr","IV_CodProcesso","CASCADE","NO_ACTION","False","False"
"1704445196","FK__IV_CartLo__SeqCa__6597C50C","1192443372","IV_CartLoteCartao","IV_CartCred","CASCADE","NO_ACTION","False","False"
"1705929299","FK__IV_Q_VEND__SEQQU__65AE6A53","1673929185","IV_Q_VENDER_RENOVACAO_SEG","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1711449271","FK__EXT_Pesso__SeqPe__6602A4B7","751445851","EXT_Pessoa","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"115635605","FK__IVC_EQUIP__SEQUS__06E47595","19635263","IVC_EQUIPEUSR","GE_Usuario","CASCADE","NO_ACTION","False","False"
"121155577","FK__IVS_Depto__CodPr__0738AFF9","1787153412","IVS_Depto","IV_CodProcesso","NO_ACTION","NO_ACTION","False","False"
"121923656","FK__IV_Q_OS_A__SEQQU__07446848","89923542","IV_Q_OS_ABERTA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"122587625","FK__EXT_NFSIt__IdVen__074E89E9","527445053","EXT_NFSItem","EXT_Vendedor","NO_ACTION","NO_ACTION","False","False"
"131583607","FK__IV_ProcRe__Proce__07D7CE77","1966630049","IV_ProcRef","IV_ProcDado","CASCADE","NO_ACTION","False","False"
"131635662","FK__IVC_EQUIP__SEQEQ__07D899CE","19635263","IVC_EQUIPEUSR","IVC_EQUIPE","CASCADE","NO_ACTION","False","False"
"137103579","FK__IV_Q_AFER__SEQQU__082C08DB","105103465","IV_Q_AFERICAO_POS_SOLUCAO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"137155634","FK__IVS_Depto__SeqSe__082CD432","1787153412","IVS_Depto","IVS_Segm","NO_ACTION","NO_ACTION","False","False"
"1343447960","FK__EXT_Forma__IdNFS__50136398","431444711","EXT_FormaPgto","EXT_NFS","CASCADE","NO_ACTION","False","False"
"1344059874","FK__IV_Q_APRE__SEQQU__501CB9E2","1312059760","IV_Q_APRESENTACAO_JDE","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1346976025","FK__IV_Q_REV___SEQQU__50493919","1314975911","IV_Q_REV_DATA_SERVICO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1347587939","FK__IVS_Depto__SeqDe__50528F63","1819153526","IVS_DeptoDePara","IVS_Depto","CASCADE","NO_ACTION","False","False"
"1351063949","FK__IV_Ativ__SeqPlan__5087998D","1906105831","IV_Ativ","IV_PlanoAtiv","CASCADE","NO_ACTION","False","False"
"1358015969","FK__IV_CampVo__SeqCa__50F1ADE1","1278015684","IV_CampVoucher","IV_CampPessoa","NO_ACTION","NO_ACTION","False","False"
"1359448017","FK__EXT_NFS__IdVeic__510787D1","463444825","EXT_NFS","EXT_Veic","NO_ACTION","NO_ACTION","False","False"
"1361544034","FK__IV_Q_VEND__SEQQU__51278362","1329543920","IV_Q_VENDA_SERVICOS_AMS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1362260058","FK__IV_Q_ACOM__SEQQU__5132705A","1330259944","IV_Q_ACOMP_VEND_MAQUINAS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1363587996","FK__IVS_Depto__SeqUs__5146B39C","905106315","IVS_DeptoEmpr","GE_Usuario","NO_ACTION","NO_ACTION","False","False"
"1367780030","FK__EXT_VeicM__SeqTi__5186AABE","407776610","EXT_VeicMarca","EXT_VeicTipoMan","NO_ACTION","NO_ACTION","False","False"
"1369212078","FK__IV_Agenda__SeqAg__4BC2E470","1337211964","IV_AgendaCtrl","IV_Agenda","CASCADE","NO_ACTION","False","False"
"1370540016","FK__IV_Client__SeqPr__51B0C7F0","142623551","IV_ClientePropCmpl","IV_ClientePropr","CASCADE","NO_ACTION","False","False"
"1374120136","FK__IV_Q_VEND__SEQQU__51E768C8","1342120022","IV_Q_VENDA_VP_PNEUS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1375448074","FK__EXT_NFS__SeqPess__51FBAC0A","463444825","EXT_NFS","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"1379588053","FK__IVS_Depto__SeqUs__523AD7D5","905106315","IVS_DeptoEmpr","GE_Usuario","NO_ACTION","NO_ACTION","False","False"
"1383780087","FK__EXT_VeicM__SeqPl__527ACEF7","407776610","EXT_VeicMarca","EXT_VeicPlanoMan","CASCADE","NO_ACTION","False","False"
"1534784675","FK__GE_PROCES__PROCE__5B7AF4A3","1502784561","GE_PROCESSOWEB","IV_ProcDado","CASCADE","NO_ACTION","False","False"
"1543064633","FK__IV_CobrCr__SeqUs__5BF94C39","206623779","IV_CobrCrit","GE_Usuario","NO_ACTION","NO_ACTION","False","False"
"1543832712","FK__IV_PROCTA__PROCE__5C050488","1415832256","IV_PROCTAG","IV_ProcDado","CASCADE","NO_ACTION","False","False"
"1548584605","FK__IV_Q_AFER__SEQQU__5C4D869D","1516584491","IV_Q_AFERICAO_SERVICOS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1550016653","FK__GE_Mobile__SeqPr__5C63608D","1486016425","GE_MobileConfig","IV_Propriedade","NO_ACTION","NO_ACTION","False","False"
"1552112670","FK__GE_PolSeg__Modul__5C835C1E","450100644","GE_PolSegItem","GE_AppModulo","CASCADE","NO_ACTION","False","False"
"1559064690","FK__IV_CobrCri__Acao__5CED7072","206623779","IV_CobrCrit","IV_Acao","NO_ACTION","NO_ACTION","False","False"
"1562540700","FK__DMN_DocPe__SeqPe__5D227A9C","661577395","DMN_DocPes","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"1563972748","FK__IV_RESJOB__SEQJO__5D38548C","1515972577","IV_RESJOB","GEP_JOBCAD","CASCADE","NO_ACTION","False","False"
"1566680679","FK__IV_Q_ACOM__SEQQU__5D61A667","1534680565","IV_Q_ACOMPANHAM_VENDA_IMP","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1567448758","FK__EXT_OS__IdVeic__5D6D5EB6","591445281","EXT_OS","EXT_Veic","NO_ACTION","NO_ACTION","False","False"
"1573072840","FK__IV_Q_VP_T__SEQQU__5DC32FC8","1541072726","IV_Q_VP_TRATOR","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1575064747","FK__IV_CobrCr__Resul__5DE194AB","206623779","IV_CobrCrit","IV_Resultado","NO_ACTION","NO_ACTION","False","False"
"1576444740","FK__IV_CartCo__SeqCa__5DF6A344","1128443144","IV_CartContratante","IV_CartProduto","NO_ACTION","NO_ACTION","False","False"
"1577928843","FK__IV_Q_CANC__SEQQU__5E0D488B","1545928729","IV_Q_CANCELAMENTO_SEGURO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1582016767","FK__IV_ResMsg__PesFo__5E4BA8FF","539148966","IV_ResMsgPapel","IV_Formulario","NO_ACTION","NO_ACTION","False","False"
"1583448815","FK__EXT_OS__SeqPesso__5E6182EF","591445281","EXT_OS","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"547585089","FK__IV_ResMsg__Resul__20A37C41","539148966","IV_ResMsgPapel","IV_Resultado","NO_ACTION","NO_ACTION","False","False"
"548197003","FK__IV_Questa__SeqFo__20ACD28B","315148168","IV_Questao","IV_Formulario","CASCADE","NO_ACTION","False","False"
"554589164","FK__EXT_VeicF__IdVei__210E5BEC","343776382","EXT_VeicFam","EXT_VeicMarca","NO_ACTION","NO_ACTION","False","False"
"557401205","FK__IV_Q_DEVO__SEQQU__21394475","525401091","IV_Q_DEVOLUCAO_PECA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"562973232","FK__IV_Q_VEND__SEQQU__218E4A30","530973118","IV_Q_VENDA_PRECISION_UP","IV_Questionario","CASCADE","NO_ACTION","False","False"
"563585146","FK__IV_ResPar__Resul__2197A07A","571149080","IV_ResParam","IV_Resultado","CASCADE","NO_ACTION","False","False"
"564197060","FK__IV_QuestaoLista__21A0F6C4","347148282","IV_QuestaoLista","IV_Questao","CASCADE","NO_ACTION","False","False"
"567061156","FK__GE_PolSeg__SeqPo__21CCAAA4","418100530","GE_PolSegCtrl","GE_PolSeg","CASCADE","NO_ACTION","False","False"
"569209228","FK__IV_Q_AFER__SEQQU__21ED718C","537209114","IV_Q_AFERICAO_MAQ_2_CONT","IV_Questionario","CASCADE","NO_ACTION","False","False"
