Origem,Pasta,Arquivo,Extensao,TamanhoBytes,ModificadoUtc,Sha256,TipoDetectado,PeArquitetura,PeSubsystem,PeTimestampUtc,FileVersion,ProductVersion,CompanyName,ProductName,FileDescription,Copyright,AssemblyNome,AssemblyVersao,TargetFramework,TiposPublicos,QtdReferencias,Referencias,Observacao
ECS-ST-TSPLUS:TDBin,<raiz>,ActiproSoftware.Docking.Wpf.dll,.dll,700928,2020-12-30 08:08:30,11b7fab49151bdb33ff64506433de329d575922a499693c348f140ce9b8a2b81,.NET,I386,WindowsCui,2014-09-12 11:50:10,14.2.610.0,14.2.610.0,Actipro Software LLC,Docking,Actipro Docking & MDI (for WPF),Copyright (c) 2007-2014 Actipro Software LLC.  All rights reserved.,ActiproSoftware.Docking.Wpf,14.2.610.0,".NETFramework,Version=v4.0,Profile=Client",137,11,ActiproSoftware.Shared.Wpf 14.2.610.0 | mscorlib 4.0.0.0 | PresentationCore 4.0.0.0 | PresentationFramework 4.0.0.0 | System 4.0.0.0 | System.Core 4.0.0.0 | System.Xaml 4.0.0.0 | System.Xml 4.0.0.0 | UIAutomationProvider 4.0.0.0 | UIAutomationTypes 4.0.0.0 | WindowsBase 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,ActiproSoftware.Navigation.Wpf.dll,.dll,310784,2020-12-30 08:08:30,7b760fc68cabd30ccf9aae9464ccba3980a69ec33dde6d9f01a966b5989485d6,.NET,I386,WindowsCui,2014-09-12 11:52:26,14.2.610.0,14.2.610.0,Actipro Software LLC,Navigation,Actipro Navigation (for WPF),Copyright (c) 2007-2014 Actipro Software LLC.  All rights reserved.,ActiproSoftware.Navigation.Wpf,14.2.610.0,".NETFramework,Version=v4.0,Profile=Client",52,10,ActiproSoftware.Shared.Wpf 14.2.610.0 | mscorlib 4.0.0.0 | PresentationCore 4.0.0.0 | PresentationFramework 4.0.0.0 | System 4.0.0.0 | System.Xaml 4.0.0.0 | System.Xml 4.0.0.0 | UIAutomationProvider 4.0.0.0 | UIAutomationTypes 4.0.0.0 | WindowsBase 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,ActiproSoftware.Shared.Wpf.dll,.dll,2193920,2020-12-30 08:08:30,0f99a631a586d4c106415487d352263ce26d49c7c56cbe00653751884a957c1f,.NET,I386,WindowsCui,2014-09-12 11:46:56,14.2.610.0,14.2.610.0,Actipro Software LLC,Shared,Actipro Shared Library (for WPF),Copyright (c) 2001-2014 Actipro Software LLC.  All rights reserved.,ActiproSoftware.Shared.Wpf,14.2.610.0,".NETFramework,Version=v4.0,Profile=Client",256,10,mscorlib 4.0.0.0 | PresentationCore 4.0.0.0 | PresentationFramework 4.0.0.0 | System 4.0.0.0 | System.Core 4.0.0.0 | System.Xaml 4.0.0.0 | System.Xml 4.0.0.0 | UIAutomationProvider 4.0.0.0 | UIAutomationTypes 4.0.0.0 | WindowsBase 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,ActiproSoftware.Themes.Metro.Wpf.dll,.dll,284672,2020-12-30 08:08:30,9ef43dc0ea5b6f405129a5f192266c094b4a6452bff27fb9c7479de86eb93628,.NET,I386,WindowsCui,2014-09-12 11:48:15,14.2.610.0,14.2.610.0,Actipro Software LLC,Shared,Actipro Metro Themes (for WPF),Copyright (c) 2001-2014 Actipro Software LLC.  All rights reserved.,ActiproSoftware.Themes.Metro.Wpf,14.2.610.0,".NETFramework,Version=v4.0,Profile=Client",9,5,ActiproSoftware.Shared.Wpf 14.2.610.0 | mscorlib 4.0.0.0 | PresentationFramework 4.0.0.0 | System 4.0.0.0 | System.Xaml 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,ActiproSoftware.Themes.Office.Wpf.dll,.dll,462848,2020-12-30 08:08:30,41d1c6715ffd82c767c0527b80454e69e139935725968f1d35be228e66948744,.NET,I386,WindowsCui,2014-09-12 11:48:32,14.2.610.0,14.2.610.0,Actipro Software LLC,Shared,Actipro Office Themes (for WPF),Copyright (c) 2001-2014 Actipro Software LLC.  All rights reserved.,ActiproSoftware.Themes.Office.Wpf,14.2.610.0,".NETFramework,Version=v4.0,Profile=Client",4,5,ActiproSoftware.Shared.Wpf 14.2.610.0 | mscorlib 4.0.0.0 | PresentationFramework 4.0.0.0 | System 4.0.0.0 | System.Xaml 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,BouncyCastle.Crypto.dll,.dll,2531328,2019-01-31 22:53:56,a64531cbda6e442cd3f3e351d73d4086bce009fb979ef90b28f6fa45122f5c8f,.NET,I386,WindowsCui,2019-01-31 15:53:55,1.8.19031.1,1.8.5,The Legion of the Bouncy Castle Inc.,Bouncy Castle for .NET,BouncyCastle.Crypto,Copyright (C) 2000-2019,BouncyCastle.Crypto,1.8.5.0,,1424,1,mscorlib 1.0.5000.0,
ECS-ST-TSPLUS:TDBin,<raiz>,cbawi73.dll,.dll,421368,2021-01-21 19:28:40,d4d5cd3e8ba23745acf9fdc103ccb7f62135358aa97c056b894c5ff49ebf09f6,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:50,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,SQLWindows ActiveX Explorer,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,cbtti73.dll,.dll,19960,2021-01-21 19:28:40,745a36a457deb781a625bd30a9214644419a3aa210530fb3353561a4ccc81b7d,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:18:44,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,Tool Tips for SQLWindows,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,cdki73.dll,.dll,437240,2021-01-21 19:28:40,ab80dfbb8fec4cd4a9ae6b70106ec8a5fd96f27b12bc2f94fce6285de270de7d,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:25,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,Component Developer Kit for SQLWindows,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,cdlli21.dll,.dll,2605056,2003-06-04 20:58:04,b05325d7f2a211711b395e8bb0e6e5dc801a4b7c26d0d6f568d4814fd2ae8a19,nativo (PE sem CLI header),I386,WindowsGui,2003-06-05 00:57:59,"2.1-PTF4, Build 12999",2.1-PTF4,Centura Software Corporation,Centura Team Developer,Centura Builder,Copyright © 2001 Centura Software Corporation,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,cdlli73.dll,.dll,9289720,2021-01-21 19:28:40,8d03b82da00205e696030100241ecd1a9bfc6e3952cf06eed355707b01d1228a,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:01,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,SQLWindows 7.3,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,cguti73.dll,.dll,231928,2021-01-21 19:28:40,66028207db4ffe97da457f2f5d9d9b583d01ae429bf096a8c6719e4868ba3691,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:07:03,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,Centura® Utilities DLL,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,cnri73.dll,.dll,379384,2021-01-21 19:28:40,65cbf9e5a2afe76bf2fb4f2d856025c41747c5c390b797ae52f45163ea547d81,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:10:10,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,CNRI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,concrt140.dll,.dll,250352,2020-12-30 08:16:48,5f0529ff65ddb1a7d1bc9bf85720d39200e4f9d12b936cd20041b6129c37174c,nativo (PE sem CLI header),I386,WindowsCui,2020-03-20 11:52:55,14.26.28720.3 built by: vcwrkspc,14.26.28720.3,Microsoft Corporation,Microsoft® Visual Studio®,Microsoft® Concurrency Runtime Library,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,country.sql,.sql,7347,2023-06-05 23:07:25,eae606a6bbf077a79ac81342864194e3dead13ebd99097bdfe501e84608e3d50,script SQL,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,cpprest142_2_10.dll,.dll,3352576,2020-12-30 08:15:50,babf0c3623dc4afa33d2edd58d4761adb5c483dca4f7cebf4468bf7953e2705f,nativo (PE sem CLI header),I386,WindowsCui,2020-03-28 10:30:46,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,csi21.dll,.dll,61440,2001-10-23 15:34:26,f7f8c9680a92f0ee8d1db4c48180641fc47e34d570a1e2de74e3637495d86f7a,nativo (PE sem CLI header),I386,WindowsGui,2001-10-23 20:34:23,"2.1, Build 12987",2.1,Centura Software Corporation,Centura Team Developer,SQLWindows® CS DLL,Copyright © 2001 Centura Software Corporation,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,CSi73.dll,.dll,108024,2021-01-21 19:28:40,51ef2e2acb2743e5903060f6f5e217749ebff0bbe7eef4e7b40a45dcacabcead,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:32,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,SQLWindows® CS DLL,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,DCC.INI,.INI,1185,2020-12-30 08:10:14,e2dd68862622b80ade524a00bfb7ef8a0d2b894dd4a17a9ed9c74c33cd998363,configuracao,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,DROPVIEW.ORA,.ORA,229,2020-12-30 08:10:14,b202bded624a7fcfc165ed102047ae494181e3581020d6095deea04348291c22,configuracao,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,error.sql,.sql,876561,2020-12-30 08:18:12,9134db658163e6ba9e69f217659a9525d77a69da71a49bd6710bb12a77738daa,script SQL,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,GAILWrapper.dll,.dll,59896,2021-01-21 19:28:44,c880c19cc56c1462a50f3cbe4f791664b74b2b431c6f7af4c0cac57e75d9942d,.NET,I386,WindowsGui,2021-01-22 00:23:16,"7.3.4, Build 64934",7.3.4,Open Text Corporation,GAILWrapper Dynamic Link Library,GAILWrapper Dynamic Link Library,Copyright © 2021 Open Text. All Rights Reserved.,GAILWrapper,7.3.4.64934,".NETFramework,Version=v4.6",0,2,Gupta.TD.DotNetExplorer.GAIL 7.3.4.0 | mscorlib 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,gctli21.dll,.dll,147456,2001-10-23 15:34:26,f3f09ba53c093bfaeb98b2a4de7a8d8d0501d737280449dfb710f39b7f4a3e44,nativo (PE sem CLI header),I386,WindowsGui,2001-10-23 20:34:25,"2.1, Build 12987",2.1,Centura Software Corporation,Centura Team Developer,GCTLI21,Copyright © 2001 Centura Software Corporation,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,gctli73.dll,.dll,183288,2021-01-21 19:28:40,c2c1e41b705ae1edc5d5659b81dc52a1e8854ef0126f094af8d5c46383953d5c,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:00:12,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,GCTLI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,geei73.dll,.dll,435192,2021-01-21 19:28:40,0047bd6a252770e446e8abc96601b72571b80b79c3b9221bff323de76c5c8d0a,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:06:57,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,GEEI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,gobji21.dll,.dll,73728,2001-10-23 15:34:26,ed38d004b5714313b3dfc8e1ad51841f9fe2f2cb563811c7a962d155db40c0a4,nativo (PE sem CLI header),I386,WindowsGui,2001-10-23 20:34:25,"2.1, Build 12987",2.1,Centura Software Corporation,Centura Team Developer,GOBJI21,Copyright © 2001 Centura Software Corporation,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,gobji73.dll,.dll,89080,2021-01-21 19:28:40,b049c70ef768308ceb39cad613cf902cb36062352957c75a7e75db257a82532d,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:00:00,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,GOBJI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,gptcfping.dll,.dll,72704,2020-12-30 08:18:12,07f90c915febe7449bc94bae03de39775e394568a15076eef4fa2fe778ae0259,nativo (PE sem CLI header),I386,WindowsGui,2018-12-06 00:21:44,7.0.0 S Build 50577 (SB10 13974),7.0.0,OpenText Corporation,Gupta SQLBase,gptcfping,Copyright © 2019 OpenText Corporation,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,gptcfping.exe,.exe,12288,2020-12-30 08:18:12,526266d8c0edc055e77682b9e5e2b7f17dacdceafc923234c6906fb053dd6066,nativo (PE sem CLI header),I386,WindowsCui,2018-12-06 04:18:08,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,gptconfig.exe,.exe,477184,2020-12-30 08:18:12,9136b4b5a67eff7b348f1625c95b83e3f82fa0ff8b2b0a5c8185ad95ea2a9362,nativo (PE sem CLI header),I386,WindowsGui,2018-12-07 06:43:41,7.0.0 S Build 50577 (SB10 13974),7.0.0,OpenText Corporation,Gupta SQLBase,GPTCONFIG,Copyright © 2019 OpenText Corporation,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,gptdodbu32.dll,.dll,300536,2021-01-21 19:28:46,fc600f2fdf458d782ba1069d1595469701c6713e8b6aace215b0183aa95fd99b,nativo (PE sem CLI header),I386,WindowsGui,2021-01-21 23:59:37,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,SQLRouter/GUPTA ODBC ROUTER,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,GptPrdLms73.dll,.dll,1302520,2021-01-21 19:28:40,4a35f0a66c321e6f20a9f1f3c37818fea36873a777c7889f3287069688b99b66,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:17:13,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,GptPrdLms DLL,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,gptutilcom.dll,.dll,127488,2020-12-30 08:18:12,cd536b957ef1d6573ef6666ce13f3e7e112cb32981e4ccb06c8f7f621c62b673,nativo (PE sem CLI header),I386,WindowsGui,2018-12-10 22:36:32,7.0.0 S Build 50577 (SB10 13974),7.0.0,OpenText Corporation,Gupta SQLBase,Gupta SQLBase Utility Components DLL,Copyright © 2019 OpenText Corporation,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,GTBLEXi73.dll,.dll,91640,2021-01-21 19:28:40,1407c16f6e37da806928001cf9f3b3a86f6b1f556177b027dc37d6bca3f535b4,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:22,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,Gupta Table Windows Extension Library,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,gtlsi21.dll,.dll,151552,2003-06-04 20:41:18,835e66fc573dadc9459a43816d06928015d77e1f9f4350751bbf73492273cfaa,nativo (PE sem CLI header),I386,WindowsGui,2003-06-05 00:41:16,"2.1-PTF4, Build 12999",2.1-PTF4,Centura Software Corporation,Centura Team Developer,GTLSI21,Copyright © 2001 Centura Software Corporation,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,gtlsi73.dll,.dll,295416,2021-01-21 19:28:40,c4805fb4f8d416823c0ce4821549faef60cf257e59703e7bdde45a47146d2559,nativo (PE sem CLI header),I386,WindowsGui,2021-01-21 23:59:51,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,GTLSI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,Gupta.TD.DotNetExplorer.GAIL.dll,.dll,147448,2021-01-21 19:28:54,a6a1b2cdfdbd3ba2a4b1e0028cdb024442ea60fdf0bd78bee7d38950a736728f,.NET,I386,WindowsCui,2021-01-22 00:23:10,7.3.4.64934,7.3.4.64934,Open Text Corporation,Team Developer,Gupta.TD.DotNetExplorer.GAIL,Copyright© 2021 Open Text. All Rights Reserved.,Gupta.TD.DotNetExplorer.GAIL,7.3.4.0,".NETFramework,Version=v4.6",89,5,Gupta.TD.Runtime.System 7.3.4.0 | mscorlib 4.0.0.0 | System 4.0.0.0 | System.Core 4.0.0.0 | System.Xml 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,Gupta.TD.GraphicsServer.dll,.dll,622072,2021-01-21 19:28:52,6736f4b3199138bb95deb6443057140db3f299c9b246ce20cef3a304b3015d9c,.NET,I386,WindowsCui,2021-01-22 00:22:43,7.3.4.64934,7.3.4.64934,Open Text Corporation,WPF Graphics Server,Gupta.TD.GraphicsServer,Copyright© 2021 Open Text. All Rights Reserved.,Gupta.TD.GraphicsServer,7.3.4.0,".NETFramework,Version=v4.6",60,18,Gupta.TD.Runtime.System 7.3.4.0 | Gupta.TD.ToolUI 7.3.4.0 | mscorlib 4.0.0.0 | PresentationCore 4.0.0.0 | PresentationFramework 4.0.0.0 | ReachFramework 4.0.0.0 | System 4.0.0.0 | System.Core 4.0.0.0 | System.Printing 4.0.0.0 | System.Windows.Forms 4.0.0.0 | System.Xaml 4.0.0.0 | System.Xml 4.0.0.0 | Telerik.Windows.Controls 2014.1.331.45 | Telerik.Windows.Controls.Charting 2014.1.331.45 | Telerik.Windows.Controls.Input 2014.1.331.45 | Telerik.Windows.Controls.Navigation 2014.1.331.45 | Telerik.Windows.Data 2014.1.331.45 | WindowsBase 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,Gupta.TD.Runtime.Database.dll,.dll,191992,2021-01-21 19:28:52,0497f844a76e9f9e39f4495e3ad3525b52f27eac142a87e96d8d135ce0591b37,.NET,I386,WindowsCui,2021-01-22 00:22:45,7.3.4.64934,7.3.4.64934,Open Text Corporation,Team Developer,TD Database Components,Copyright© 2021 Open Text. All Rights Reserved.,Gupta.TD.Runtime.Database,7.3.4.0,".NETFramework,Version=v4.6",69,14,Gupta.SQLBase.Data 12.2.0.0 | Gupta.TD.Runtime.System 7.3.4.0 | Gupta.TD.Runtime.Wcf.Provider 7.3.4.0 | IBM.Data.Informix 3.0.0.2 | Microsoft.VisualBasic 10.0.0.0 | mscorlib 4.0.0.0 | Oracle.ManagedDataAccess 4.122.19.1 | Sybase.AdoNet4.AseClient 16.0.0.2 | System 4.0.0.0 | System.Configuration 4.0.0.0 | System.Core 4.0.0.0 | System.Data 4.0.0.0 | System.Windows.Forms 4.0.0.0 | System.Xml 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,Gupta.TD.Runtime.System.dll,.dll,2272760,2021-01-21 19:28:52,86f7627d6b501d7bd65c38c787450e105b9cb328abfb666ca249f2994079d578,.NET,I386,WindowsCui,2021-01-22 00:22:39,7.3.4.64934,7.3.4.64934,Open Text Corporation,Team Developer,TD Number Date Components,Copyright© 2021 Open Text. All Rights Reserved.,Gupta.TD.Runtime.System,7.3.4.0,".NETFramework,Version=v4.6",176,16,Microsoft.VisualBasic 10.0.0.0 | mscorlib 4.0.0.0 | Newtonsoft.Json 12.0.0.0 | PresentationCore 4.0.0.0 | PresentationFramework 4.0.0.0 | System 4.0.0.0 | System.Configuration 4.0.0.0 | System.Core 4.0.0.0 | System.Data 4.0.0.0 | System.Drawing 4.0.0.0 | System.Web 4.0.0.0 | System.Web.Services 4.0.0.0 | System.Windows.Forms 4.0.0.0 | System.Xaml 4.0.0.0 | System.Xml 4.0.0.0 | WindowsBase 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,Gupta.TD.Runtime.Wcf.Win32.dll,.dll,147448,2021-01-21 19:28:44,7ed5faa4f0becf6d75b4067fe8c83bb37a358e5322241e6961751d6631f7764d,.NET,I386,WindowsGui,2021-01-21 23:59:39,"7.3.4, Build 64934",7.3.4,Open Text Corporation,DBPipeWin32,Wrapper DLL for DBPipe,Copyright © 2021 Open Text. All Rights Reserved.,Gupta.TD.Runtime.Wcf.Win32,7.3.4.64934,".NETFramework,Version=v4.6",18,5,Gupta.TD.Runtime.Wcf.Provider 7.3.4.0 | mscorlib 4.0.0.0 | System 4.0.0.0 | System.Data 4.0.0.0 | System.Xml 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,Gupta.TD.Runtime.Wpf.Emulation.dll,.dll,2533368,2021-01-21 19:28:52,957a4294c47d32a9380c3046472ecbb24e35970f37bd628c1ec64329a9739dfe,.NET,I386,WindowsCui,2021-01-22 00:22:59,7.3.4.64934,7.3.4.64934,Open Text Corporation,Emulation,Emulation,Copyright© 2021 Open Text. All Rights Reserved.,Gupta.TD.Runtime.Wpf.Emulation,7.3.4.0,".NETFramework,Version=v4.6",266,29,ActiproSoftware.Docking.Wpf 14.2.610.0 | ActiproSoftware.Navigation.Wpf 14.2.610.0 | ActiproSoftware.Shared.Wpf 14.2.610.0 | ActiproSoftware.Themes.Metro.Wpf 14.2.610.0 | ActiproSoftware.Themes.Office.Wpf 14.2.610.0 | Gupta.TD.Runtime.Database 7.3.4.0 | Gupta.TD.Runtime.System 7.3.4.0 | mscorlib 4.0.0.0 | PresentationCore 4.0.0.0 | PresentationFramework 4.0.0.0 | System 4.0.0.0 | System.Core 4.0.0.0 | System.Data 4.0.0.0 | System.Deployment 4.0.0.0 | System.Drawing 4.0.0.0 | System.Management 4.0.0.0 | System.Web 4.0.0.0 | System.Windows.Forms 4.0.0.0 | System.Xaml 4.0.0.0 | System.Xml 4.0.0.0 | Telerik.Windows.Controls 2014.1.331.45 | Telerik.Windows.Controls.Gauge 2014.1.331.45 | Telerik.Windows.Controls.GridView 2014.1.331.45 | Telerik.Windows.Controls.Input 2014.1.331.45 | Telerik.Windows.Controls.Navigation 2014.1.331.45 | Telerik.Windows.Controls.RibbonView 2014.1.331.45 | Telerik.Windows.Data 2014.1.331.45 | WindowsBase 4.0.0.0 | WindowsFormsIntegration 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,Gupta.TD.Runtime.Wpf.Mail.dll,.dll,35320,2021-01-21 19:28:52,eda9d7000de963c80601830282ad8b544598ee777b8b7a53432c8afa69a1699f,.NET,I386,WindowsCui,2021-01-22 00:22:41,7.3.4.64934,7.3.4.64934,Open Text Corporation,Team Developer,TD Mail Components,Copyright© 2021 Open Text. All Rights Reserved.,Gupta.TD.Runtime.Wpf.Mail,7.3.4.0,".NETFramework,Version=v4.6",10,10,Gupta.TD.Runtime.System 7.3.4.0 | MailKit 2.5.0.0 | MimeKit 2.5.0.0 | mscorlib 4.0.0.0 | PresentationCore 4.0.0.0 | PresentationFramework 4.0.0.0 | System 4.0.0.0 | System.Core 4.0.0.0 | System.DirectoryServices.AccountManagement 4.0.0.0 | System.Xaml 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,Gupta.TD.ToolUI.dll,.dll,22520,2021-01-21 19:28:52,ca7d89fe3cd0d6573be3731010d16e778747dd7ee04e3ef865b0473a8ef41558,.NET,I386,WindowsCui,2021-01-22 00:22:38,7.3.4.64934,7.3.4.64934,Open Text Corporation,Gupta.TD.ToolUI,Gupta.TD.ToolUI,Copyright© 2021 Open Text. All Rights Reserved.,Gupta.TD.ToolUI,7.3.4.0,".NETFramework,Version=v4.6",2,4,mscorlib 4.0.0.0 | PresentationFramework 4.0.0.0 | System 4.0.0.0 | Telerik.Windows.Controls 2014.1.331.45,
ECS-ST-TSPLUS:TDBin,<raiz>,gxmli73.dll,.dll,2772472,2021-01-21 19:28:40,bf60cab86c113da96b8f2006275d47159c61a8f31de8a8b00a681f9b73ce07d9,nativo (PE sem CLI header),I386,WindowsCui,2021-01-22 00:01:38,"3, 2, 3","3, 2, 3",Apache Software Foundation,Xerces-C++ Version 3.2.3,Shared Library for Xerces-C++ Version 3.2.3,Copyright © 1999-2018 Apache Software Foundation; subject to licensing terms,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,icudt58.dll,.dll,26232384,2020-04-02 05:41:40,,nativo (PE sem CLI header),I386,WindowsGui,2016-12-15 22:58:19,"58, 2, 0, 0","58, 2, 0, 0",The ICU Project,International Components for Unicode,ICU Data DLL," Copyright (C) 2016 and later: Unicode, Inc. and others. License & terms of use: http://www.unicode.org/copyright.html ",,,,,,,SHA256 nao calculado (arquivo acima do limite)
ECS-ST-TSPLUS:TDBin,<raiz>,icuin58.dll,.dll,2228800,2020-04-02 05:41:52,e273d5f2c9ca3239c8ef7038e0e80976dff7b06fcc29e9873c67b39f1b2c722d,nativo (PE sem CLI header),I386,WindowsGui,2016-12-15 22:55:00,"58, 2, 0, 0","58, 2, 0, 0",The ICU Project,International Components for Unicode,ICU I18N DLL," Copyright (C) 2016 and later: Unicode, Inc. and others. License & terms of use: http://www.unicode.org/copyright.html ",,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,icuuc58.dll,.dll,1542208,2020-04-02 05:42:04,e55cf9f92a9afaf2b22b3521e35d1ed03e4781d93c7baf9c28a3201d9678332d,nativo (PE sem CLI header),I386,WindowsGui,2016-12-15 22:53:45,"58, 2, 0, 0","58, 2, 0, 0",The ICU Project,International Components for Unicode,ICU Common DLL," Copyright (C) 2016 and later: Unicode, Inc. and others. License & terms of use: http://www.unicode.org/copyright.html ",,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,Install.log,.log,24,2023-06-05 15:55:10,,log,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>,LICENSE.TXT,.TXT,32268,2020-12-30 08:10:00,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>,maili73.dll,.dll,232440,2021-01-21 19:28:40,d5a0f2af0c827ab147fe27dd35f7608ed4bb4cebb33968d356fbe1857620f707,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:12:28,"7.3.4, Build 64934",7.3.4,Open Text Corporation,Team Developer,MAILI73,Copyright © 2021 Open Text. All Rights Reserved.,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>,MailKit.dll,.dll,792064,2020-01-18 18:56:20,87875334ac26484acccc7ba8e3fabec3020ada871bfc54eb27196d81ef4cbfe2,.NET,I386,WindowsCui,1934-06-20 19:52:17,2.5.0.0,2.5.0.0,Xamarin Inc.,MailKit,MailKit,Copyright © 2013-2020 Xamarin Inc. (www.xamarin.com),MailKit,2.5.0.0,".NETFramework,Version=v4.6",151,5,BouncyCastle.Crypto 1.8.5.0 | MimeKit 2.5.0.0 | mscorlib 4.0.0.0 | System 4.0.0.0 | System.Core 4.0.0.0,
ECS-ST-TSPLUS:TDBin,<raiz>,message.sql,.sql,64104,2020-12-30 08:18:14,9714779b02bced04da1cf9798c50266cfb63516533ef55ca36283522bc905122,script SQL,,,,,,,,,,,,,,,,
